,order_id,product_id,category,quantity,unit_price,discount_rate,line_revenue
16447,9116,16,home,1,1002,0.1,901.8
16448,9117,29,beauty,2,2320,0.0,4640.0
16449,9117,21,beauty,1,2746,0.05,2608.7
16450,9118,59,fashion,1,2290,0.15,1946.5
16451,9119,10,electronics,1,3487,0.0,3487.0
16452,9119,42,sports,1,3125,0.0,3125.0
16453,9120,8,electronics,1,1791,0.15,1522.35
16454,9120,12,home,2,4627,0.0,9254.0
16455,9120,55,fashion,1,4572,0.15,3886.2
16456,9121,56,fashion,1,630,0.05,598.5
16457,9121,25,beauty,1,3410,0.0,3410.0
16458,9121,34,grocery,1,2437,0.15,2071.45
16459,9122,40,grocery,1,3255,0.0,3255.0
16460,9122,29,beauty,1,2320,0.05,2204.0
16461,9122,32,grocery,1,126,0.0,126.0
16462,9123,10,electronics,2,3487,0.0,6974.0
16463,9123,48,sports,1,2972,0.0,2972.0
16464,9123,28,beauty,1,567,0.0,567.0
16465,9124,25,beauty,2,3410,0.0,6820.0
16466,9125,27,beauty,1,1579,0.05,1500.05
16467,9125,16,home,2,1002,0.1,1803.6
16468,9126,12,home,1,4627,0.1,4164.3
16469,9127,25,beauty,1,3410,0.05,3239.5
16470,9127,16,home,1,1002,0.0,1002.0
16471,9128,10,electronics,1,3487,0.0,3487.0
16472,9129,11,home,1,1744,0.05,1656.8
16473,9129,24,beauty,1,2262,0.1,2035.8
16474,9129,34,grocery,2,2437,0.0,4874.0
16475,9129,49,sports,1,1048,0.05,995.6
16476,9130,30,beauty,1,4729,0.05,4492.55
16477,9130,2,electronics,1,3850,0.1,3465.0
16478,9131,18,home,1,778,0.05,739.1
16479,9132,7,electronics,1,1985,0.0,1985.0
16480,9132,33,grocery,1,4175,0.0,4175.0
16481,9133,26,beauty,1,4752,0.0,4752.0
16482,9134,7,electronics,2,1985,0.15,3374.5
16483,9134,56,fashion,1,630,0.15,535.5
16484,9134,38,grocery,1,3806,0.0,3806.0
16485,9135,38,grocery,1,3806,0.0,3806.0
16486,9136,23,beauty,1,2336,0.05,2219.2
16487,9136,54,fashion,1,3026,0.15,2572.1
16488,9136,52,fashion,1,1957,0.05,1859.15
16489,9137,42,sports,1,3125,0.05,2968.75
16490,9137,11,home,1,1744,0.0,1744.0
16491,9137,14,home,2,4075,0.2,6520.0
16492,9137,54,fashion,2,3026,0.1,5446.8
16493,9138,47,sports,1,1558,0.05,1480.1
16494,9139,34,grocery,2,2437,0.0,4874.0
16495,9139,13,home,3,3877,0.0,11631.0
16496,9140,33,grocery,1,4175,0.1,3757.5
16497,9141,51,fashion,2,2916,0.0,5832.0
16498,9142,25,beauty,1,3410,0.1,3069.0
16499,9143,24,beauty,1,2262,0.05,2148.9
16500,9144,6,electronics,1,529,0.15,449.65
16501,9144,8,electronics,1,1791,0.0,1791.0
16502,9144,42,sports,1,3125,0.1,2812.5
16503,9145,34,grocery,1,2437,0.0,2437.0
16504,9145,6,electronics,1,529,0.0,529.0
16505,9146,58,fashion,1,1326,0.1,1193.4
16506,9147,34,grocery,1,2437,0.0,2437.0
16507,9147,35,grocery,2,1942,0.1,3495.6
16508,9148,30,beauty,1,4729,0.0,4729.0
16509,9148,5,electronics,1,1760,0.15,1496.0
16510,9148,12,home,1,4627,0.0,4627.0
16511,9149,14,home,1,4075,0.1,3667.5
16512,9150,44,sports,1,724,0.0,724.0
16513,9151,41,sports,1,931,0.1,837.9
16514,9152,35,grocery,2,1942,0.05,3689.8
16515,9153,39,grocery,1,2235,0.15,1899.75
16516,9153,25,beauty,3,3410,0.15,8695.5
16517,9154,23,beauty,1,2336,0.0,2336.0
16518,9155,56,fashion,2,630,0.05,1197.0
16519,9156,31,grocery,1,3203,0.0,3203.0
16520,9156,40,grocery,1,3255,0.0,3255.0
16521,9157,4,electronics,2,2293,0.0,4586.0
16522,9158,30,beauty,1,4729,0.0,4729.0
16523,9158,48,sports,1,2972,0.1,2674.8
16524,9159,12,home,1,4627,0.15,3932.95
16525,9160,3,electronics,1,3713,0.2,2970.4
16526,9160,29,beauty,2,2320,0.0,4640.0
16527,9160,58,fashion,1,1326,0.1,1193.4
16528,9160,42,sports,1,3125,0.2,2500.0
16529,9161,49,sports,1,1048,0.15,890.8
16530,9162,27,beauty,1,1579,0.1,1421.1
16531,9163,48,sports,1,2972,0.0,2972.0
16532,9163,1,electronics,1,150,0.15,127.5
16533,9164,55,fashion,1,4572,0.0,4572.0
16534,9165,52,fashion,1,1957,0.0,1957.0
16535,9165,25,beauty,1,3410,0.0,3410.0
16536,9166,3,electronics,1,3713,0.05,3527.35
16537,9166,8,electronics,2,1791,0.0,3582.0
16538,9166,29,beauty,1,2320,0.0,2320.0
16539,9167,1,electronics,1,150,0.0,150.0
16540,9168,10,electronics,1,3487,0.1,3138.3
16541,9168,59,fashion,1,2290,0.1,2061.0
16542,9169,26,beauty,1,4752,0.05,4514.4
16543,9169,19,home,2,2193,0.0,4386.0
16544,9169,21,beauty,1,2746,0.0,2746.0
16545,9170,27,beauty,1,1579,0.05,1500.05
16546,9170,16,home,1,1002,0.0,1002.0
16547,9171,1,electronics,1,150,0.0,150.0
16548,9171,38,grocery,1,3806,0.05,3615.7
16549,9171,24,beauty,1,2262,0.05,2148.9
16550,9172,33,grocery,1,4175,0.0,4175.0
16551,9173,21,beauty,1,2746,0.0,2746.0
16552,9174,14,home,1,4075,0.0,4075.0
16553,9175,58,fashion,2,1326,0.1,2386.8
16554,9175,19,home,1,2193,0.0,2193.0
16555,9175,32,grocery,1,126,0.05,119.7
16556,9176,52,fashion,2,1957,0.0,3914.0
16557,9176,26,beauty,1,4752,0.0,4752.0
16558,9176,52,fashion,1,1957,0.05,1859.15
16559,9177,5,electronics,1,1760,0.0,1760.0
16560,9178,49,sports,1,1048,0.15,890.8
16561,9178,7,electronics,1,1985,0.05,1885.75
16562,9178,25,beauty,1,3410,0.05,3239.5
16563,9179,50,sports,2,2033,0.05,3862.7
16564,9180,24,beauty,1,2262,0.15,1922.7
16565,9180,35,grocery,1,1942,0.1,1747.8
16566,9181,52,fashion,1,1957,0.1,1761.3
16567,9181,16,home,1,1002,0.05,951.9
16568,9182,39,grocery,1,2235,0.0,2235.0
16569,9183,20,home,2,3438,0.15,5844.6
16570,9183,11,home,1,1744,0.0,1744.0
16571,9183,9,electronics,2,4658,0.1,8384.4
16572,9184,29,beauty,1,2320,0.0,2320.0
16573,9184,23,beauty,1,2336,0.05,2219.2
16574,9184,7,electronics,1,1985,0.05,1885.75
16575,9185,42,sports,1,3125,0.0,3125.0
16576,9185,38,grocery,1,3806,0.05,3615.7
16577,9186,53,fashion,2,1286,0.2,2057.6
16578,9186,30,beauty,2,4729,0.15,8039.3
16579,9187,21,beauty,1,2746,0.0,2746.0
16580,9187,17,home,1,2656,0.05,2523.2
16581,9188,38,grocery,2,3806,0.1,6850.8
16582,9188,16,home,1,1002,0.05,951.9
16583,9188,5,electronics,1,1760,0.0,1760.0
16584,9189,43,sports,1,4289,0.05,4074.55
16585,9189,29,beauty,1,2320,0.0,2320.0
16586,9189,52,fashion,1,1957,0.15,1663.45
16587,9190,41,sports,1,931,0.1,837.9
16588,9190,57,fashion,3,729,0.0,2187.0
16589,9191,27,beauty,1,1579,0.1,1421.1
16590,9191,37,grocery,1,667,0.0,667.0
16591,9192,29,beauty,1,2320,0.05,2204.0
16592,9192,19,home,1,2193,0.15,1864.05
16593,9192,8,electronics,1,1791,0.15,1522.35
16594,9193,58,fashion,1,1326,0.05,1259.7
16595,9194,38,grocery,1,3806,0.1,3425.4
16596,9195,56,fashion,1,630,0.15,535.5
16597,9196,21,beauty,1,2746,0.05,2608.7
16598,9197,31,grocery,1,3203,0.0,3203.0
16599,9198,59,fashion,2,2290,0.05,4351.0
16600,9199,58,fashion,1,1326,0.05,1259.7
16601,9200,42,sports,1,3125,0.05,2968.75
16602,9200,52,fashion,1,1957,0.0,1957.0
16603,9201,4,electronics,1,2293,0.0,2293.0
16604,9202,34,grocery,1,2437,0.1,2193.3
16605,9202,26,beauty,1,4752,0.0,4752.0
16606,9203,58,fashion,1,1326,0.1,1193.4
16607,9204,31,grocery,2,3203,0.1,5765.4
16608,9205,47,sports,1,1558,0.15,1324.3
16609,9206,40,grocery,1,3255,0.05,3092.25
16610,9206,60,fashion,2,552,0.0,1104.0
16611,9207,34,grocery,1,2437,0.0,2437.0
16612,9208,49,sports,1,1048,0.1,943.2
16613,9209,16,home,1,1002,0.15,851.7
16614,9209,28,beauty,1,567,0.0,567.0
16615,9209,25,beauty,2,3410,0.15,5797.0
16616,9210,37,grocery,1,667,0.1,600.3
16617,9210,7,electronics,2,1985,0.15,3374.5
16618,9211,2,electronics,1,3850,0.1,3465.0
16619,9211,32,grocery,1,126,0.2,100.8
16620,9211,13,home,1,3877,0.05,3683.15
16621,9212,28,beauty,1,567,0.0,567.0
16622,9212,44,sports,1,724,0.0,724.0
16623,9213,41,sports,1,931,0.0,931.0
16624,9214,49,sports,1,1048,0.0,1048.0
16625,9214,13,home,2,3877,0.0,7754.0
16626,9215,37,grocery,1,667,0.1,600.3
16627,9215,6,electronics,1,529,0.0,529.0
16628,9216,6,electronics,1,529,0.1,476.1
16629,9217,54,fashion,1,3026,0.0,3026.0
16630,9217,58,fashion,1,1326,0.05,1259.7
16631,9217,31,grocery,1,3203,0.0,3203.0
16632,9217,26,beauty,2,4752,0.1,8553.6
16633,9218,57,fashion,1,729,0.05,692.55
16634,9218,29,beauty,1,2320,0.05,2204.0
16635,9218,27,beauty,1,1579,0.0,1579.0
16636,9219,19,home,2,2193,0.0,4386.0
16637,9219,11,home,1,1744,0.1,1569.6
16638,9219,45,sports,1,4975,0.0,4975.0
16639,9220,36,grocery,1,1580,0.0,1580.0
16640,9220,38,grocery,1,3806,0.0,3806.0
16641,9221,28,beauty,2,567,0.05,1077.3
16642,9222,33,grocery,1,4175,0.05,3966.25
16643,9223,29,beauty,1,2320,0.1,2088.0
16644,9223,56,fashion,1,630,0.05,598.5
16645,9224,50,sports,1,2033,0.0,2033.0
16646,9225,48,sports,1,2972,0.05,2823.4
16647,9226,22,beauty,1,1574,0.1,1416.6
16648,9227,25,beauty,2,3410,0.0,6820.0
16649,9227,39,grocery,2,2235,0.0,4470.0
16650,9228,27,beauty,2,1579,0.1,2842.2
16651,9228,45,sports,1,4975,0.05,4726.25
16652,9228,36,grocery,2,1580,0.0,3160.0
16653,9228,54,fashion,1,3026,0.05,2874.7
16654,9229,7,electronics,1,1985,0.05,1885.75
16655,9229,52,fashion,2,1957,0.0,3914.0
16656,9230,9,electronics,1,4658,0.0,4658.0
16657,9230,43,sports,1,4289,0.05,4074.55
16658,9231,55,fashion,1,4572,0.15,3886.2
16659,9232,33,grocery,3,4175,0.0,12525.0
16660,9233,17,home,1,2656,0.05,2523.2
16661,9234,7,electronics,1,1985,0.0,1985.0
16662,9234,28,beauty,1,567,0.15,481.95
16663,9235,37,grocery,1,667,0.1,600.3
16664,9235,9,electronics,1,4658,0.15,3959.3
16665,9236,48,sports,1,2972,0.05,2823.4
16666,9237,26,beauty,1,4752,0.05,4514.4
16667,9238,38,grocery,1,3806,0.1,3425.4
16668,9239,29,beauty,1,2320,0.0,2320.0
16669,9239,33,grocery,1,4175,0.05,3966.25
16670,9239,50,sports,1,2033,0.05,1931.35
16671,9240,54,fashion,1,3026,0.05,2874.7
16672,9241,39,grocery,2,2235,0.0,4470.0
16673,9242,24,beauty,1,2262,0.05,2148.9
16674,9243,7,electronics,1,1985,0.0,1985.0
16675,9244,11,home,1,1744,0.2,1395.2
16676,9244,44,sports,1,724,0.05,687.8
16677,9244,58,fashion,2,1326,0.2,2121.6
16678,9245,42,sports,1,3125,0.15,2656.25
16679,9245,51,fashion,1,2916,0.1,2624.4
16680,9245,26,beauty,1,4752,0.0,4752.0
16681,9246,10,electronics,2,3487,0.15,5927.9
16682,9247,58,fashion,1,1326,0.15,1127.1
16683,9247,3,electronics,1,3713,0.15,3156.05
16684,9247,48,sports,1,2972,0.1,2674.8
16685,9248,35,grocery,1,1942,0.05,1844.9
16686,9248,54,fashion,1,3026,0.2,2420.8
16687,9248,16,home,1,1002,0.0,1002.0
16688,9249,44,sports,1,724,0.05,687.8
16689,9250,25,beauty,1,3410,0.1,3069.0
16690,9250,4,electronics,1,2293,0.1,2063.7
16691,9250,43,sports,1,4289,0.05,4074.55
16692,9251,56,fashion,1,630,0.1,567.0
16693,9251,29,beauty,1,2320,0.0,2320.0
16694,9252,18,home,1,778,0.05,739.1
16695,9253,22,beauty,1,1574,0.05,1495.3
16696,9254,1,electronics,1,150,0.0,150.0
16697,9254,40,grocery,1,3255,0.0,3255.0
16698,9255,44,sports,1,724,0.15,615.4
16699,9255,51,fashion,1,2916,0.1,2624.4
16700,9256,5,electronics,1,1760,0.15,1496.0
16701,9256,16,home,1,1002,0.05,951.9
16702,9257,53,fashion,1,1286,0.05,1221.7
16703,9258,10,electronics,2,3487,0.05,6625.3
16704,9258,57,fashion,1,729,0.0,729.0
16705,9259,19,home,1,2193,0.1,1973.7
16706,9260,31,grocery,1,3203,0.1,2882.7
16707,9261,56,fashion,2,630,0.0,1260.0
16708,9262,59,fashion,1,2290,0.15,1946.5
16709,9263,44,sports,1,724,0.0,724.0
16710,9263,26,beauty,1,4752,0.15,4039.2
16711,9263,9,electronics,1,4658,0.0,4658.0
16712,9263,58,fashion,2,1326,0.0,2652.0
16713,9264,38,grocery,1,3806,0.05,3615.7
16714,9265,3,electronics,1,3713,0.0,3713.0
16715,9266,5,electronics,1,1760,0.0,1760.0
16716,9267,10,electronics,1,3487,0.2,2789.6
16717,9268,34,grocery,2,2437,0.1,4386.6
16718,9268,34,grocery,1,2437,0.05,2315.15
16719,9269,12,home,1,4627,0.05,4395.65
16720,9269,6,electronics,1,529,0.05,502.55
16721,9269,37,grocery,1,667,0.0,667.0
16722,9269,6,electronics,1,529,0.0,529.0
16723,9270,44,sports,1,724,0.0,724.0
16724,9271,7,electronics,1,1985,0.05,1885.75
16725,9271,51,fashion,2,2916,0.0,5832.0
16726,9271,58,fashion,1,1326,0.0,1326.0
16727,9272,48,sports,1,2972,0.1,2674.8
16728,9273,58,fashion,1,1326,0.0,1326.0
16729,9273,51,fashion,1,2916,0.1,2624.4
16730,9274,14,home,2,4075,0.0,8150.0
16731,9275,45,sports,1,4975,0.1,4477.5
16732,9275,27,beauty,1,1579,0.05,1500.05
16733,9276,30,beauty,1,4729,0.1,4256.1
16734,9277,10,electronics,1,3487,0.0,3487.0
16735,9277,2,electronics,1,3850,0.0,3850.0
16736,9278,42,sports,1,3125,0.0,3125.0
16737,9278,28,beauty,1,567,0.05,538.65
16738,9278,55,fashion,2,4572,0.0,9144.0
16739,9278,42,sports,2,3125,0.1,5625.0
16740,9279,14,home,2,4075,0.0,8150.0
16741,9279,41,sports,3,931,0.1,2513.7
16742,9280,38,grocery,1,3806,0.2,3044.8
16743,9281,45,sports,1,4975,0.05,4726.25
16744,9282,55,fashion,1,4572,0.05,4343.4
16745,9282,8,electronics,1,1791,0.1,1611.9
16746,9283,8,electronics,1,1791,0.0,1791.0
16747,9283,25,beauty,1,3410,0.0,3410.0
16748,9284,31,grocery,1,3203,0.05,3042.85
16749,9284,36,grocery,1,1580,0.05,1501.0
16750,9284,12,home,1,4627,0.05,4395.65
16751,9285,33,grocery,1,4175,0.1,3757.5
16752,9286,16,home,1,1002,0.2,801.6
16753,9286,39,grocery,1,2235,0.0,2235.0
16754,9286,27,beauty,1,1579,0.15,1342.15
16755,9286,37,grocery,1,667,0.0,667.0
16756,9287,54,fashion,1,3026,0.1,2723.4
16757,9287,56,fashion,1,630,0.05,598.5
16758,9288,50,sports,1,2033,0.0,2033.0
16759,9289,28,beauty,1,567,0.1,510.3
16760,9290,47,sports,2,1558,0.05,2960.2
16761,9291,45,sports,3,4975,0.0,14925.0
16762,9291,58,fashion,1,1326,0.0,1326.0
16763,9291,3,electronics,1,3713,0.1,3341.7
16764,9292,54,fashion,1,3026,0.0,3026.0
16765,9293,48,sports,1,2972,0.1,2674.8
16766,9294,41,sports,1,931,0.0,931.0
16767,9294,24,beauty,1,2262,0.05,2148.9
16768,9295,45,sports,2,4975,0.0,9950.0
16769,9296,33,grocery,1,4175,0.0,4175.0
16770,9297,43,sports,1,4289,0.1,3860.1
16771,9298,23,beauty,1,2336,0.1,2102.4
16772,9298,51,fashion,1,2916,0.0,2916.0
16773,9299,16,home,1,1002,0.15,851.7
16774,9299,2,electronics,1,3850,0.0,3850.0
16775,9299,30,beauty,1,4729,0.0,4729.0
16776,9300,34,grocery,1,2437,0.1,2193.3
16777,9300,51,fashion,1,2916,0.05,2770.2
16778,9300,1,electronics,1,150,0.0,150.0
16779,9301,52,fashion,1,1957,0.0,1957.0
16780,9302,1,electronics,1,150,0.05,142.5
16781,9302,56,fashion,2,630,0.1,1134.0
16782,9302,11,home,1,1744,0.0,1744.0
16783,9303,32,grocery,1,126,0.0,126.0
16784,9303,41,sports,1,931,0.05,884.45
16785,9303,20,home,1,3438,0.0,3438.0
16786,9303,17,home,1,2656,0.0,2656.0
16787,9304,1,electronics,2,150,0.05,285.0
16788,9305,11,home,1,1744,0.0,1744.0
16789,9306,41,sports,1,931,0.0,931.0
16790,9306,45,sports,1,4975,0.0,4975.0
16791,9307,40,grocery,2,3255,0.05,6184.5
16792,9308,18,home,1,778,0.0,778.0
16793,9309,9,electronics,1,4658,0.0,4658.0
16794,9309,5,electronics,1,1760,0.0,1760.0
16795,9310,11,home,1,1744,0.05,1656.8
16796,9311,35,grocery,2,1942,0.05,3689.8
16797,9311,30,beauty,1,4729,0.15,4019.65
16798,9312,32,grocery,2,126,0.0,252.0
16799,9312,43,sports,1,4289,0.1,3860.1
16800,9313,44,sports,1,724,0.0,724.0
16801,9313,49,sports,2,1048,0.2,1676.8
16802,9313,12,home,1,4627,0.0,4627.0
16803,9314,6,electronics,1,529,0.0,529.0
16804,9314,53,fashion,2,1286,0.05,2443.4
16805,9314,41,sports,1,931,0.15,791.35
16806,9315,35,grocery,2,1942,0.0,3884.0
16807,9316,37,grocery,1,667,0.0,667.0
16808,9316,21,beauty,1,2746,0.05,2608.7
16809,9316,3,electronics,1,3713,0.05,3527.35
16810,9317,53,fashion,1,1286,0.0,1286.0
16811,9318,27,beauty,1,1579,0.0,1579.0
16812,9318,35,grocery,1,1942,0.05,1844.9
16813,9318,2,electronics,1,3850,0.0,3850.0
16814,9318,11,home,1,1744,0.0,1744.0
16815,9319,38,grocery,1,3806,0.2,3044.8
16816,9319,53,fashion,1,1286,0.0,1286.0
16817,9320,60,fashion,1,552,0.2,441.6
16818,9321,42,sports,1,3125,0.15,2656.25
16819,9322,29,beauty,1,2320,0.1,2088.0
16820,9322,15,home,2,860,0.1,1548.0
16821,9322,7,electronics,1,1985,0.15,1687.25
16822,9323,29,beauty,2,2320,0.05,4408.0
16823,9323,53,fashion,1,1286,0.2,1028.8
16824,9323,29,beauty,1,2320,0.0,2320.0
16825,9324,53,fashion,2,1286,0.0,2572.0
16826,9324,29,beauty,1,2320,0.15,1972.0
16827,9325,46,sports,1,3785,0.1,3406.5
16828,9325,25,beauty,1,3410,0.05,3239.5
16829,9326,25,beauty,1,3410,0.15,2898.5
16830,9326,18,home,1,778,0.0,778.0
16831,9327,39,grocery,1,2235,0.0,2235.0
16832,9327,32,grocery,2,126,0.05,239.4
16833,9328,33,grocery,1,4175,0.0,4175.0
16834,9328,45,sports,2,4975,0.0,9950.0
16835,9328,9,electronics,1,4658,0.15,3959.3
16836,9329,37,grocery,2,667,0.05,1267.3
16837,9329,39,grocery,1,2235,0.0,2235.0
16838,9329,44,sports,1,724,0.0,724.0
16839,9330,5,electronics,1,1760,0.1,1584.0
16840,9331,34,grocery,1,2437,0.05,2315.15
16841,9331,1,electronics,1,150,0.05,142.5
16842,9332,8,electronics,2,1791,0.0,3582.0
16843,9332,26,beauty,1,4752,0.1,4276.8
16844,9333,18,home,1,778,0.05,739.1
16845,9333,1,electronics,1,150,0.05,142.5
16846,9334,8,electronics,1,1791,0.05,1701.45
16847,9335,24,beauty,1,2262,0.0,2262.0
16848,9335,46,sports,1,3785,0.05,3595.75
16849,9335,32,grocery,2,126,0.0,252.0
16850,9336,11,home,1,1744,0.0,1744.0
16851,9337,40,grocery,1,3255,0.0,3255.0
16852,9338,60,fashion,1,552,0.0,552.0
16853,9338,43,sports,3,4289,0.0,12867.0
16854,9339,60,fashion,1,552,0.0,552.0
16855,9340,53,fashion,1,1286,0.05,1221.7
16856,9341,50,sports,1,2033,0.05,1931.35
16857,9342,46,sports,1,3785,0.1,3406.5
16858,9342,10,electronics,2,3487,0.05,6625.3
16859,9343,36,grocery,2,1580,0.0,3160.0
16860,9344,23,beauty,1,2336,0.1,2102.4
16861,9344,57,fashion,1,729,0.1,656.1
16862,9345,32,grocery,1,126,0.05,119.7
16863,9346,30,beauty,1,4729,0.15,4019.65
16864,9347,8,electronics,1,1791,0.1,1611.9
16865,9347,6,electronics,1,529,0.0,529.0
16866,9348,7,electronics,1,1985,0.05,1885.75
16867,9349,25,beauty,1,3410,0.15,2898.5
16868,9350,34,grocery,1,2437,0.0,2437.0
16869,9350,60,fashion,1,552,0.0,552.0
16870,9351,46,sports,1,3785,0.0,3785.0
16871,9351,51,fashion,1,2916,0.0,2916.0
16872,9352,45,sports,1,4975,0.0,4975.0
16873,9353,41,sports,1,931,0.1,837.9
16874,9354,41,sports,1,931,0.15,791.35
16875,9354,43,sports,1,4289,0.0,4289.0
16876,9354,10,electronics,1,3487,0.15,2963.95
16877,9355,1,electronics,1,150,0.1,135.0
16878,9355,8,electronics,1,1791,0.0,1791.0
16879,9356,10,electronics,1,3487,0.0,3487.0
16880,9357,47,sports,1,1558,0.05,1480.1
16881,9357,49,sports,1,1048,0.0,1048.0
16882,9357,43,sports,1,4289,0.05,4074.55
16883,9358,16,home,2,1002,0.0,2004.0
16884,9359,12,home,1,4627,0.05,4395.65
16885,9359,46,sports,1,3785,0.0,3785.0
16886,9359,44,sports,1,724,0.1,651.6
16887,9360,45,sports,1,4975,0.1,4477.5
16888,9360,17,home,1,2656,0.05,2523.2
16889,9361,34,grocery,1,2437,0.0,2437.0
16890,9362,55,fashion,1,4572,0.05,4343.4
16891,9362,1,electronics,1,150,0.0,150.0
16892,9362,53,fashion,2,1286,0.0,2572.0
16893,9363,28,beauty,2,567,0.0,1134.0
16894,9364,40,grocery,1,3255,0.0,3255.0
16895,9365,26,beauty,1,4752,0.0,4752.0
16896,9365,51,fashion,1,2916,0.0,2916.0
16897,9366,33,grocery,1,4175,0.0,4175.0
16898,9367,41,sports,2,931,0.05,1768.9
16899,9367,40,grocery,1,3255,0.0,3255.0
16900,9367,39,grocery,1,2235,0.15,1899.75
16901,9367,31,grocery,1,3203,0.0,3203.0
16902,9368,35,grocery,1,1942,0.15,1650.7
16903,9368,33,grocery,1,4175,0.05,3966.25
16904,9369,53,fashion,1,1286,0.05,1221.7
16905,9370,5,electronics,1,1760,0.0,1760.0
16906,9371,57,fashion,2,729,0.0,1458.0
16907,9371,18,home,1,778,0.1,700.2
16908,9372,9,electronics,1,4658,0.0,4658.0
16909,9373,8,electronics,1,1791,0.05,1701.45
16910,9374,24,beauty,1,2262,0.0,2262.0
16911,9375,31,grocery,1,3203,0.0,3203.0
16912,9376,60,fashion,1,552,0.0,552.0
16913,9377,4,electronics,1,2293,0.1,2063.7
16914,9377,59,fashion,2,2290,0.1,4122.0
16915,9377,34,grocery,1,2437,0.0,2437.0
16916,9378,17,home,1,2656,0.0,2656.0
16917,9379,8,electronics,1,1791,0.0,1791.0
16918,9380,57,fashion,2,729,0.05,1385.1
16919,9380,9,electronics,1,4658,0.05,4425.1
16920,9381,57,fashion,1,729,0.2,583.2
16921,9381,37,grocery,1,667,0.0,667.0
16922,9382,53,fashion,1,1286,0.0,1286.0
16923,9382,32,grocery,1,126,0.0,126.0
16924,9383,44,sports,1,724,0.0,724.0
16925,9383,51,fashion,1,2916,0.0,2916.0
16926,9384,52,fashion,1,1957,0.0,1957.0
16927,9385,58,fashion,2,1326,0.05,2519.4
16928,9385,22,beauty,2,1574,0.05,2990.6
16929,9385,23,beauty,1,2336,0.1,2102.4
16930,9385,27,beauty,1,1579,0.15,1342.15
16931,9386,24,beauty,1,2262,0.05,2148.9
16932,9387,52,fashion,1,1957,0.0,1957.0
16933,9388,31,grocery,1,3203,0.05,3042.85
16934,9389,16,home,1,1002,0.15,851.7
16935,9390,51,fashion,1,2916,0.0,2916.0
16936,9390,29,beauty,1,2320,0.0,2320.0
16937,9390,53,fashion,2,1286,0.1,2314.8
16938,9391,28,beauty,1,567,0.15,481.95
16939,9391,9,electronics,1,4658,0.05,4425.1
16940,9392,19,home,1,2193,0.15,1864.05
16941,9392,48,sports,1,2972,0.15,2526.2
16942,9392,60,fashion,1,552,0.0,552.0
16943,9392,54,fashion,1,3026,0.05,2874.7
16944,9393,3,electronics,1,3713,0.15,3156.05
16945,9394,31,grocery,1,3203,0.1,2882.7
16946,9395,25,beauty,1,3410,0.0,3410.0
16947,9395,3,electronics,1,3713,0.0,3713.0
16948,9396,18,home,1,778,0.1,700.2
16949,9396,3,electronics,1,3713,0.0,3713.0
16950,9397,19,home,1,2193,0.0,2193.0
16951,9397,28,beauty,2,567,0.0,1134.0
16952,9398,58,fashion,1,1326,0.1,1193.4
16953,9399,24,beauty,1,2262,0.1,2035.8
16954,9399,1,electronics,1,150,0.0,150.0
16955,9399,4,electronics,1,2293,0.1,2063.7
16956,9399,49,sports,1,1048,0.0,1048.0
16957,9400,46,sports,1,3785,0.0,3785.0
16958,9401,3,electronics,2,3713,0.1,6683.4
16959,9401,27,beauty,1,1579,0.05,1500.05
16960,9401,28,beauty,1,567,0.1,510.3
16961,9402,20,home,1,3438,0.05,3266.1
16962,9402,13,home,1,3877,0.0,3877.0
16963,9403,60,fashion,1,552,0.2,441.6
16964,9404,7,electronics,1,1985,0.1,1786.5
16965,9405,29,beauty,2,2320,0.0,4640.0
16966,9406,36,grocery,1,1580,0.0,1580.0
16967,9406,50,sports,1,2033,0.05,1931.35
16968,9407,40,grocery,3,3255,0.0,9765.0
16969,9407,13,home,1,3877,0.05,3683.15
16970,9407,28,beauty,1,567,0.05,538.65
16971,9408,37,grocery,1,667,0.0,667.0
16972,9408,42,sports,1,3125,0.0,3125.0
16973,9409,35,grocery,3,1942,0.0,5826.0
16974,9409,51,fashion,3,2916,0.0,8748.0
16975,9410,26,beauty,1,4752,0.1,4276.8
16976,9410,53,fashion,1,1286,0.1,1157.4
16977,9411,31,grocery,1,3203,0.0,3203.0
16978,9411,29,beauty,1,2320,0.0,2320.0
16979,9411,53,fashion,1,1286,0.0,1286.0
16980,9412,12,home,1,4627,0.05,4395.65
16981,9413,6,electronics,1,529,0.2,423.2
16982,9414,53,fashion,1,1286,0.2,1028.8
16983,9414,20,home,3,3438,0.2,8251.2
16984,9415,37,grocery,1,667,0.0,667.0
16985,9415,5,electronics,1,1760,0.0,1760.0
16986,9416,48,sports,1,2972,0.05,2823.4
16987,9417,51,fashion,1,2916,0.05,2770.2
16988,9417,58,fashion,1,1326,0.1,1193.4
16989,9418,38,grocery,2,3806,0.05,7231.4
16990,9419,27,beauty,1,1579,0.0,1579.0
16991,9419,31,grocery,1,3203,0.0,3203.0
16992,9420,36,grocery,1,1580,0.15,1343.0
16993,9421,46,sports,1,3785,0.0,3785.0
16994,9422,55,fashion,2,4572,0.05,8686.8
16995,9423,9,electronics,2,4658,0.1,8384.4
16996,9423,11,home,1,1744,0.05,1656.8
16997,9424,12,home,1,4627,0.1,4164.3
16998,9424,34,grocery,2,2437,0.0,4874.0
16999,9425,47,sports,1,1558,0.1,1402.2
17000,9426,49,sports,1,1048,0.0,1048.0
